objectid,abrevia,cod_linea,nom_ruta,orig_ruta,dest_ruta,fec_impl,loc_orig,loc_dest,long_ruta,oper_ruta,route_id,cod_ruta,zon_dest,zon_orig,hor_habil,hor_sab,hor_fest,est_ruta,tip_bus,tip_serv,dias_oper,tip_hor,tipo_oper,ruta_rural,globalid,shape_Length
4398,AAA,CA134,Tibabuyes - Parque Central Bavaria,Tibabuyes,Parque Central Bavaria,4/09/2021,11,13,24.2041809,EMASIVO 16 SF,11990,A134-1,0,3,4:00 a. m. - 9:30 p. m.,4:00 a. m. - 9:30 p. m.,4:00 a. m. - 9:30 p. m.,1,4,1,3,1,2,3,{D0677129-65ED-4581-9B7D-DD9B2B5BF412},24204.1809013564
4400,HHH,LH803,Doña Liliana - Sena NQS,Gaviotas,Terminal Salitre,23/11/2020,4,9,21.89022159,CONSORCIO EXPRESS SAN CRISTOBALD,8570,LH803-3,6,13,3:00 a. m. - 9:00 p. m.,3:30 a. m. - 9:00 p. m.,4:30 a. m. - 8:30 p. m.,1,4,1,3,1,2,0,{D386B699-A422-4B4D-AA2E-EE646290A2B3},21890.2215873621
4401,ALI,10-3C,Alameda,Portal Sur,Alameda,26/03/2015,7,7,8.58495768,ETIB BO,10911,10-3Ca,9,9,4:00 a. m. - 12:30 a. m.,4:00 a. m. - 12:30 a. m.,4:00 a. m. - 11:30 p. m.,1,3,2,3,1,2,0,{D3A9B56E-AA00-4650-873E-BBE480D4C567},8584.95767776703
4402,KKK,BK904,La Estrellita - Salitre El Greco,La Estrellita,Salitre El Greco,9/11/2020,1,13,42.55685367,CONSORCIO EXPRESS USAQUEN N,10777,BK904-3,6,1,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:00 p. m.,1,5,1,3,1,2,0,{D610A91E-A69B-4108-9C1D-E956C4111BC2},42556.8536708815
4403,GGG,LG816,Doña Liliana - Madelena,Villa Del Rio,Dona Liliana,16/05/2022,5,7,44.79865097,CONSORCIO EXPRESS SAN CRISTOBALD,8592,LG816-3,9,13,3:30 a. m. - 10:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:00 p. m.,1,4,1,3,1,2,0,{D6CED53D-5F05-4833-8028-AA76EE5D1A1E},44798.6509734296
4404,CCC,CB161,Villa Gloria - Unicentro,Unicentro,Villa Gloria,13/02/2014,1,11,40.94594418,CONSORCIO EXPRESS USAQUEN N,7530,CB161-3,3,1,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,4,1,3,1,2,0,{D8D291B2-86B0-4559-94D9-CDB3CF8FF26E},40945.9441819913
4406,ALI,HH728,Danubio - Est. Molinos,Danubio,Est. Molinos,2/11/2024,18,18,3.59214814,E-SOMOS ALIMENTACION,11563,HH728a,12,12,4:00 a. m. - 12:30 a. m.,4:00 a. m. - 12:30 a. m.,4:30 a. m. - 11:30 p. m.,1,3,2,3,1,2,0,{DE0BC24A-36A6-4957-9244-2472DB2AF965},3592.14813894401
4407,GGG,GF512,Parques De Bogotá- Portal Américas,Portal Americas,Parques De Bogotá,23/03/2021,8,7,9.31765707,MASIVO CAPITAL KE,7157,GF512-3,9,8,3:40 a. m. - 11:45 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,4,2,3,1,2,0,{DE43E011-FAAE-4EE7-94AE-CAC59504C821},9317.65706810775
4408,NA,5,5P,Avenida Jiménez  Calle 13,Portal Américas, ,3,8,14746119,No Aplica,12619,5 J,8,0,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,1,1,1,3,1,1,,{DF56182C-262A-4C84-8113-DD23B791B356},16349.9440525676
4409,SAL,Z4B,Est. Terminal - Terminal Salitre,Terminal Norte,Terminal Salitre,25/11/2019,11,13,48.37681962,CONSORCIO EXPRESS USAQUEN N,6135,Z4B-3,6,2,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:30 p. m.,1,4,1,3,1,2,0,{DFBA7891-14A7-4B16-A46E-D6CD4ECE6CFF},48376.8196168621
4410,BBB,CB144,Bilbao - Clínica Del Bosque,Bilbao,Clínica El Bosque,31/08/2021,11,1,32.98943413,EMASIVO 16 SF,12323,CB144-3,1,3,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 9:00 p. m.,4:00 a. m. - 9:00 p. m.,1,3,1,3,1,2,0,{E07B0A2D-D2BF-43F0-B6D5-28798A421AA9},32989.4341297378
4411,BBB,KB309,San Pablo - Lijacá,San Pablo,Lijaca,21/06/2021,9,1,71.51025614,GMOVIL ENGATIVA E,8390,KB309-3,1,6,4:00 a. m. - 9:00 p. m.,4:00 a. m. - 9:00 p. m.,5:00 a. m. - 8:00 p. m.,1,4,1,3,1,2,0,{E09792A0-E4D9-4124-B286-4A904608AF96},71510.2561384135
4412,NOR,19-9,Barrancas Norte,Cardio Infantil,Barrancas Norte,19/12/2016,1,1,9.03472429,CONSORCIO EXPRESS USAQUEN N,5613,19-9-3,1,1,5:00 a. m. - 9:30 p. m.,5:00 a. m. - 9:30 p. m.,5:00 a. m. - 9:30 p. m.,1,3,2,3,1,2,0,{E1946D0D-3CF8-45D3-9B70-41BD4C97C36B},9034.72429133942
4413,ALI,11-2,San Andrés,Portal Suba,San Andrés,6/03/2021,11,11,5.81514661,ESTE ES MI BUS CALLE 80 CO01,5402,11-2a,3,3,4:00 a. m. - 8:30 a. m. _ 5:00 p. m. - 10:30 p. m.,4:30 a. m. - 8:30 a. m., ,1,3,2,2,2,2,0,{E28ED940-86FD-4CE6-9F07-CEDEB9A0F59F},5815.14660609211
4414,AAA,CA117,Villa Cindy - Chapinero,Villa Cindy,Chapinero,23/03/2021,11,2,39.91815634,MASIVO CAPITAL SO,7071,CA117-3,0,3,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,1,4,1,3,1,2,0,{E2BA05B7-DFA4-4FE7-A83A-BB7C4BE78CD5},39918.1563365768
4415,NOR,P49,Villa Gladys - Terminal Norte,Villa Gladys,Terminal Norte,30/10/2013,10,11,52.63767507,CONSORCIO EXPRESS USAQUEN N,6705,P49-3,2,5,3:00 a. m. - 10:30 p. m.,3:30 a. m. - 10:30 p. m.,4:30 a. m. - 9:00 p. m.,1,4,1,3,1,2,0,{E2BC9C70-C76C-4BA7-BB51-5F2B8B6E32AF},52637.6750670478
4416,HHH,HA617,Perdomo - Centro,Perdomo,Centro,15/10/2022,19,3,39.08705338,ODT LA ROLITA,10275,HA617-3,0,10,3:45 a. m. - 10:00 p. m.,3:45 a. m. - 10:00 p. m.,4:45 a. m. - 9:30 p. m.,1,4,1,3,1,2,0,{E3772669-5476-4996-B8D4-E6F063088D43},39087.053381782
4417,HHH,HH719,El Destino,Usme Centro,El Destino,20/08/2022,5,5,30.35592705,MUEVE USME UB,10202,H719-3,12,12,5:00 a. m. - 6:30 a. m. _ 5:00 p. m. - 6:00 p. m., , ,1,4,4,1,1,2,3,{E4EBA414-EF9F-4308-AC11-3C6A19858D60},30355.9270525427
4418,LLL,LL819,Portal 20 De Julio,Portal 20 De Julio,-,19/09/2022,4,4,5.85108203,CONSORCIO EXPRESS SAN CRISTOBALD,8503,L819-3,13,13,4:00 a. m. - 8:00 a. m. _ 1:00 p. m. - 9:00 p. m.,1:00 p. m. - 9:00 p. m., ,1,5,2,2,1,2,3,{E5BE8CB5-A1C7-463A-9418-B7A589F0915A},5851.08202653124
4419,HHH,HA610,Paraíso - Chicó Norte,Chico Norte,Paraiso,9/11/2020,1,19,52.19403169,SUMA CIUDAD BOLIVAR BC,6154,HA610-3,11,1,4:00 a. m. - 9:30 p. m.,4:00 a. m. - 9:30 p. m.,5:00 a. m. - 9:30 p. m.,1,3,1,3,1,2,0,{E6C60CA6-3A48-4807-B5A6-7691AA758B40},52194.0316877157
4420,BOS,P24,San Blas - Bosa San José,San Blas,Bosa San José,21/02/2014,4,7,35.26546613,ETIB BO,5980,P24-3,9,13,3:30 a. m. - 11:00 p. m.,3:30 a. m. - 10:30 p. m.,4:30 a. m. - 9:30 p. m.,1,4,1,3,1,2,0,{EAB4E796-96BC-4BBC-98E5-0C9EB25F9708},35265.4661302777
4421,AAA,DA203,Bachué - Chicó Norte,Bachué,Chico Norte,28/09/2020,10,2,27.05546413,ESTE ES MI BUS CALLE 80 CO01,8422,DA203-3,0,4,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 10:00 p. m., ,1,5,1,2,1,2,0,{EC8A536B-D553-4B13-9A64-50D67EE23D33},27055.464125812
4422,NA,5,5J,Portal Américas,Calle 22, ,8,3,143208,No Aplica,12561,5 P,0,8,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 11:00 p. m.,4:30 a. m. - 10:00 p. m.,1,1,1,3,1,1,,{EF59462D-7E48-42FA-BF5C-8BBC73603199},12828.1241499931
4423,PER,621,Bachué - Santo Domingo,Bachué,Santo Domingo,27/12/2012,10,19,64.29535454,ESTE ES MI BUS CALLE 80 CO01,8440,621-3,10,4,3:00 a. m. - 11:00 p. m.,3:00 a. m. - 11:00 p. m.,4:30 a. m. - 10:00 p. m.,1,4,1,3,1,2,0,{EF72DAB0-2C7A-4A0E-B7D6-DB4C2ECC0656},64295.3545442716
4424,USA,E26B,Corpas - Cantón Norte,Corpas,Canton Norte,24/10/2013,11,1,36.51733559,CONSORCIO EXPRESS USAQUEN N,7395,E26B-3,1,3,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:00 p. m.,1,3,1,3,1,2,0,{EFC46472-2DF1-418D-AD69-11ECE0DBA258},36517.3355935837
4425,AAA,CA129,Bilbao - Germania,Bilbao,Germania,7/08/2021,11,3,49.83059216,EMASIVO 10 ST,12151,CA129-3,0,3,4:00 a. m. - 10:00 p. m.,4:30 a. m. - 9:30 p. m.,4:30 a. m. - 9:30 p. m.,1,3,1,3,1,2,0,{F00D2CD0-406C-4C79-B92C-74595B474766},49830.5921639081
4426,KKK,HK715,El Uval - Corferias,El Uval,Corferias,16/05/2022,5,16,44.68920543,GRAN AMERICAS USME III,11830,HK715-3,6,12,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,4:30 a. m. - 9:00 p. m.,1,3,1,3,1,2,0,{F2D5DDF4-3EB3-4CE6-82DE-CC2D97F422D0},44689.2054321771
4427,AAA,LA814,Porciúncula - Horacio Orjuela,Horacio Orjuela,Porciuncula,31/01/2022,4,2,28.63248081,CONSORCIO EXPRESS USAQUEN N,6840,LA814-3,0,13,4:30 a. m. - 7:00 p. m.,4:30 a. m. - 7:00 p. m.,5:30 a. m. - 6:00 p. m.,1,5,1,3,1,2,0,{F311DEF6-19FB-425E-8130-9B97BEF0989C},28632.4808105677
4428,AAA,KA334,Fontibón Versalles - Centro Financiero,Fontibón Versalles,Centro Financiero,11/07/2022,9,2,41.99693546,E-SOMOS FONTIBON II,12061,KA334-3,0,6,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:00 p. m.,1,3,1,3,1,2,0,{F35B9571-79C3-4143-B546-9460A785487E},41996.9354559698
4429,AAA,LA818,Aguas Claras - Galerías,Aguas Claras,Galerías,1/08/2022,4,13,27.87475792,CONSORCIO EXPRESS SAN CRISTOBALD,8401,LA818-3,0,13,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 9:00 p. m.,1,4,1,3,1,2,0,{F57310AC-87E1-4D22-AAC0-035F06E4FDD4},27874.7579163444
4430,DDD,HD607,Arborizadora Alta - Morato,Arborizadora Alta,Morato,19/10/2020,19,11,47.68630472,SUMA CIUDAD BOLIVAR BC,5339,HD607-3,3,11,4:00 a. m. - 9:30 p. m.,4:00 a. m. - 9:30 p. m.,5:00 a. m. - 9:00 p. m.,1,3,1,3,1,2,0,{F71BA8CD-0B9B-4BE9-85FF-387DC6921747},47686.3047150317
4431,HHH,HA600,Jerusalén- Chapinero,Chapinero,Jerusalén,31/10/2020,12,19,43.97909749,ETIB BO,8416,HA600-3,11,0,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 09:00 p. m.,5:00 a. m. - 08:30 p. m.,1,4,1,3,1,2,0,{FDBFD2D2-1E07-45BE-BC90-FF19D56FAC08},43979.0974872135
4432,GGG,GK527,Metrovivienda - Can,Can,Metrovivienda,18/07/2022,13,7,36.26329927,MASIVO CAPITAL KE,8148,GK527-3,8,6,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 9:00 p. m., ,1,5,1,2,1,2,0,{FEC2DFD7-40F3-45E0-BC70-80D553E5B0A2},36263.2992667395
4433,AAA,GA518,Potreritos - Est. Héroes,Chapinero,Potreritos,10/05/2021,7,13,52.190296,ETIB BO,8623,GA518-3,0,9,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:30 p. m.,1,4,1,3,1,2,,{093E13A6-9D8D-4935-A2A7-9BA22FEE4776},52901.4553770419
4434,FON,927,Bosa San José - Aeropuerto,Bosa San José,Aeropuerto,1/02/2014,7,7,41.532537,ETIB BO,8219,927-3,9,9,3:30 a. m. - 10:30 p. m.,3:30 a. m. - 10:30 p. m.,5:00 a. m. - 10:00 p. m.,1,3,1,3,1,2,,{11E9DBC6-46E0-4437-B665-0951298ADFFD},39292.3345410052
4435,FFF,FF402,Palmitas - Est. Banderas,Palmitas,Banderas,26/10/2020,8,8,11.811215,MASIVO CAPITAL KE,8212,FF402-3,8,8,3:40 a. m. - 11:45 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 10:00 p. m.,1,5,2,3,1,2,,{16B32F70-0C64-4ACA-9BB6-66081F84B57B},11705.6928074566
4436,SCR,T30B,Patio Bonito - Tihuaque,Patio Bonito,Tihuaque,27/07/2017,7,5,42.848354,CONSORCIO EXPRESS SAN CRISTOBALD,8230,T30B-3,13,8,3:00 a. m. - 10:00 p. m.,3:00 a. m. - 10:00 p. m.,4:00 a. m. - 9:00 p. m.,1,4,1,3,1,2,,{22C1A950-A778-44F8-A182-79F839449718},51669.584556506
4437,LLL,GL533,Doña Liliana - Metrovivienda,Metrovivienda,Dona Liliana,14/08/2023,7,5,48.789483,MASIVO CAPITAL KE,7718,GL533-3,13,8,3:30 a. m. - 10:30 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,4,1,3,1,2,,{26B86E92-A4F4-4827-A7ED-3D90D77B2C4D},57234.9949042452
4438,LLL,LK812,Villa Del Cerro - Terminal Salitre,Terminal Salitre,Villa Del Cerro,29/11/2021,9,4,17.92622148,CONSORCIO EXPRESS SAN CRISTOBALD,8276,L812-2,13,6,3:30 a. m. - 9:00 p. m.,3:30 a. m. - 9:00 p. m.,6:00 a. m. - 7:00 p. m.,1,4,1,3,1,2,,{29BAFDFC-2DA5-4CAB-83A1-70EF7B6A0304},17926.2214789806
4439,BBB,BF918,Terminal Norte - Patio Bonito,Patio Bonito,Terminal Norte,22/11/2021,8,11,65.403755,CONSORCIO EXPRESS USAQUEN N,8599,BF918-3,2,8,4:00 a. m. - 8:00 p. m.,5:00 a. m. - 6:00 p. m., ,1,4,1,2,1,2,,{2DB03C32-2C26-4FE4-854D-CE932BC2F6E5},67138.4747936157
4440,FFF,HF718,Usme Centro - La Rivera,Usme Centro,La Rivera,20/08/2022,8,5,27.813484,MUEVE USME UB,11503,F718-2,8,12,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,4,1,3,1,2,,{2E138D7D-B60E-4D77-925C-FE16416E8A19},27588.7637502153
4441,BOS,94,Bosa San Diego - Suba Corpas,Suba Corpas,Bosa San Diego,29/08/2015,11,7,50.185673,ETIB BO,8257,94-3,9,3,2:45 a. m. - 9:45 p. m.,2:45 a. m. - 9:45 p. m.,3:45 a. m. - 8:45 p. m.,1,3,1,3,1,2,,{305B8C98-1C5E-4282-92D1-10E57B111D3A},54952.7474160525
4442,GGG,CG147,Bilbao - Metrovivienda,Bilbao,Metrovivienda,21/08/2021,7,11,36.13958324,EMASIVO 10 ST,12003,G147-1,8,3,3:30 a. m. - 10:00 p. m.,3:30 a. m. - 10:00 p. m.,3:30 a. m. - 10:00 p. m.,1,4,1,3,1,2,,{37D0C52E-9FF5-4AEF-9A02-B04D097ECD89},36139.5832354082
4443,DDD,DA213,Villa Teresita - Galerías,Galerías,Villa Teresita,1/08/2022,13,10,32.66029078,GMOVIL ENGATIVA E,7903,DA213-3,5,0,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:00 p. m.,1,4,1,3,1,2,,{462524E2-DCDE-4F33-9E3C-BDA1DB0A81E5},32660.2907774512
4444,FFF,FH408,Tierra Buena - Diana Turbay,Diana Turbay,Tierra Buena,5/04/2021,8,18,26.586941,MASIVO CAPITAL KE,8587,F408-2,8,12,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,4,1,3,1,2,,{478B96A6-24A1-4658-A8F4-828F3D1FAAC7},26659.7792170157
4445,HHH,FH408,Tierra Buena - Diana Turbay,Tierra Buena,Diana Turbay,5/04/2021,8,18,28.493339,MASIVO CAPITAL KE,8586,H408-1,12,8,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,4,1,3,1,2,,{50CA3BC6-E208-479D-9512-0B66210DD608},28461.0316255887
4446,USM,953,Tierra Buena - Fiscala Alta,Tierra Buena,La Fiscala Alta,1/04/2014,8,5,21.921208,MASIVO CAPITAL KE,8578,953-1,12,8,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 8:30 p. m.,1,4,1,3,1,2,,{540C346E-7D90-4205-90F9-35B20891A23C},21921.1885837858
4447,GGG,GC509,Metrovivienda - Corpas,Corpas,Metrovivienda,28/09/2020,11,7,27.908711,MASIVO CAPITAL KE,7735,G509-2,8,3,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:00 p. m.,1,3,1,3,1,2,,{592E903A-9AE8-4BC5-BDB4-31106BAAF697},27908.7106613953
4448,CHA,593,Metrovivienda - Chicó,Metrovivienda,Chico,8/11/2014,7,7,47.897632,MASIVO CAPITAL KE,7728,593-3,8,8,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:00 p. m.,1,3,1,3,1,2,,{5AD0B955-EAC0-42ED-9BAB-86334BC0149B},48367.9444386388
4449,HHH,HF718,Usme Centro - La Rivera,La Rivera,Usme Centro,20/08/2022,8,5,27.22594,MUEVE USME UB,11502,H718-1,12,8,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,4,1,3,1,2,,{5F032D68-CA16-4C5E-8EBC-0BC44A76C0C1},27225.9395282811
4450,FFF,FF409,Tierra Buena - Est. Banderas,Est. Banderas,Tierra Buena,19/04/2021,8,8,10.290339,MASIVO CAPITAL KE,7768,FF409-3,8,8,3:40 a. m. - 11:45 p. m.,4:00 a. m. - 11:00 p. m.,6:00 a. m. - 9:00 p. m.,1,5,2,3,1,2,,{62ED4F57-FDCC-4418-9F0D-E7AA5D7290B9},20558.211892688
4451,AAA,GA532,Metrovivienda - Chapinero Central,Metrovivienda,Chapinero Central,14/08/2023,7,2,42.873168,MASIVO CAPITAL KE,8593,GA532-3,0,8,4:00 a. m. - 10:30 p. m.,4:00 a. m. - 9:00 p. m.,5:00 a. m. - 8:00 p. m.,1,3,1,3,1,2,,{6A6746D1-875E-4230-A605-BD21E1661F06},43971.8849360572
4452,CCC,GC509,Metrovivienda - Corpas,Metrovivienda,Corpas,28/09/2020,7,11,27.910452,MASIVO CAPITAL KE,6120,C509-1,3,8,3:00 a. m. - 10:00 p. m.,3:00 a. m. - 9:00 p. m.,4:00 a. m. - 10:00 p. m.,1,3,1,3,1,2,,{6B06E6FC-23D1-4738-BA69-A05034C68EBF},27910.4518150137
4453,FFF,FA410,Tierra Buena - Chicó Norte,Tierra Buena,Chico Norte,26/04/2021,8,2,46.438306,MASIVO CAPITAL KE,8580,FA410-3,0,8,3:30 a. m. - 10:30 p. m.,4:00 a. m. - 10:00 p. m.,4:30 a. m. - 9:30 p. m.,1,3,1,3,1,2,,{6D45210C-C4E8-4375-B19D-A245EF9B3BA5},49136.3395380696
4455,BBB,DB217,Sabana Del Dorado - Unicentro,Sabana Del Dorado,Unicentro,21/09/2013,10,10,39.60680662,CONSORCIO EXPRESS USAQUEN N,8332,DB217-3,5,5,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 9:30 p. m.,1,5,1,3,1,2,,{706B83D1-556F-48DB-A525-530E2DB13F90},39606.8066181916
4456,BOS,GA547,Bosa San Diego - Centro,Centro,Bosa San Diego,30/10/2013,3,7,44.70175463,ETIB BO,4457,C29-3,9,0,4:00 a. m. - 9:00 p. m.,4:00 a. m. - 8:00 p. m.,5:00 a. m. - 8:00 p. m.,1,4,1,3,1,2,,{789E66EC-D615-4D75-AB9E-4B7DD80A1120},44701.7546340454
4457,USM,39,Patio Bonito- Diana Turbay,Patio Bonito,Diana Turbay,15/10/2013,8,18,18.474698,MASIVO CAPITAL KE,7650,39-1,12,8,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,3,1,3,1,2,,{848A23B7-61CB-4CE1-A835-83EFCB21FC15},18474.6781053577
4458,DDD,DD212,Engativá Centro - Portal 80,Engativá Centro,Portal 80,18/07/2022,10,10,12.89183256,0,10590,DD212-3,5,5,4:00 a. m. - 12:00 a. m.,4:00 a. m. - 12:00 a. m.,4:00 a. m. - 11:00 p. m.,1,5,2,3,1,2,,{892D888F-B12D-4790-B13A-7E1CC2DCD489},12891.8325630485
4459,PBO,291,Terminal Norte Makro - Tierra Buena,Terminal Norte Makro,Tierra Buena,30/04/2013,11,8,37.576517,CONSORCIO EXPRESS USAQUEN N,8088,291-2,8,2,4:30 a. m. - 12:00 a. m.,4:30 a. m. - 12:00 a. m.,5:30 a. m. - 11:00 p. m.,1,3,1,3,1,2,,{9574B7D8-185D-4D33-A72D-8F2609D3BAEF},75130.5666731783
4460,FFF,FC401,Tierra Buena - Calle 170,Calle 170,Tierra Buena,27/07/2020,8,11,29.758233,MASIVO CAPITAL SO,8577,F401-2,8,3,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,1,3,1,3,1,2,,{9DE03851-3D97-42C0-A5EE-CA268DD35D8D},30090.6445571721
4461,ENG,442,Mirandela - Villa Gladys,Mirandela,Villa Gladys,23/11/2013,11,10,52.67166693,CONSORCIO EXPRESS USAQUEN N,8455,442-3,5,2,3:00 a. m. - 10:00 p. m.,3:00 a. m. - 10:00 p. m.,4:30 a. m. - 9:30 p. m.,1,5,1,3,1,2,,{A1BBF7A8-D234-47D9-9CE4-FA7A388E6562},52671.6669337958
4462,KKK,LK812,Villa Del Cerro - Terminal Salitre,Villa Del Cerro,Terminal Salitre,29/11/2021,4,9,19.64765095,CONSORCIO EXPRESS SAN CRISTOBALD,7191,K812-1,6,13,3:30 a. m. - 9:00 p. m.,3:30 a. m. - 9:00 p. m.,6:00 a. m. - 7:00 p. m.,1,4,1,3,1,2,,{A593CDD6-2993-47DE-A18B-57530FA6806E},19647.6509506668
4463,ALI,16-2,Engativá Centro,Portal El Dorado,Engativá Centro,30/06/2012,10,10,12.87540131,GMOVIL ENGATIVA E,10926,16-2a,5,5,4:30 a. m. - 12:20 a. m.,5:00 a. m. - 12:20 a. m.,5:30 a. m. - 11:20 p. m.,1,3,2,3,1,2,,{A9EE5CB0-AC6E-498C-955A-A700219BC8C3},12875.4013133776
4465,FFF,FF417,Est. Biblioteca Tintal,Tierra Buena,Biblioteca Tintal,25/06/2022,8,8,4.409419,MASIVO CAPITAL KE,8214,FF417-3,8,8,3:45 a. m. - 11:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 8:00 p. m.,1,4,2,3,1,2,,{AF117C39-DE68-4FD5-98FD-BC1FD3E2663A},9171.76284343877
4466,CCC,CG157,El Recreo - Suba Corpas,El Recreo,Suba Corpas,19/10/2021,11,7,26.685143,MASIVO CAPITAL SO,6987,C157-1,3,8,3:50 a. m. - 8:00 p. m.,3:50 a. m. - 8:00 p. m.,5:00 a. m. - 8:00 p. m.,1,3,1,3,1,2,,{B25F098A-1DCA-4AA0-A157-DDA9F2197065},26685.1430957935
4467,CBO,C201,Paraíso - Patio Bonito,Patio Bonito,Paraiso,17/07/2013,8,19,32.984804,MASIVO CAPITAL KE,7734,C201-3,11,8,02:30 a. m. _ 10:00 p. m.,2:30 a. m. - 10:00 p. m.,3:30 a. m. - 10:00 p. m.,1,4,1,3,1,2,,{B715F1E5-81D3-4597-B875-98942534C336},39479.4669994226
4469,KKK,DK211,Gran Granada - Salitre El Greco,Gran Granada,Salitre El Greco,18/07/2022,10,13,28.5186591,ESTE ES MI BUS CALLE 80 CO01,8366,DK211-3,6,5,4:00 a. m. - 10:00 p. m.,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 10:00 p. m.,1,3,1,3,1,2,,{C75465E2-B709-4CDD-878C-46F1F39A0F3F},28518.659099799
4470,KKK,KH318,Fontibón Brisas - El Uval,El Uval,Fontibón Brisas,2/04/2022,9,5,35.383714,ZMO FONTIBON V,10382,K318-1,6,12,3:00 a. m. - 9:30 p. m.,3:00 a. m. - 9:30 p. m.,3:30 a. m. - 9:00 p. m.,1,3,1,3,1,2,,{C89C2039-CD2A-4889-AD8E-1FE6AC288986},36988.2832635537
4471,SCR,7,Consuelo - Palmitas,Palmitas,Consuelo,17/07/2013,8,3,40.311082,MASIVO CAPITAL KE,7722,7-3,13,8,3:00 a. m. - 10:30 p. m.,3:30 a. m. - 10:00 p. m.,4:30 a. m. - 9:30 p. m.,1,4,1,3,1,2,,{D2A92914-5744-42FA-B4FE-82B88421D109},22444.9253503381
4472,CEN,142,Engativá - Centro,Engativá,Centro,31/05/2013,10,10,36.65371999,GMOVIL ENGATIVA E,6542,142-3,5,5,4:00 a. m. - 10:00 p. m.,5:00 a. m. - 10:00 p. m.,5:00 a. m. - 9:30 p. m.,1,5,1,3,1,2,,{D3ADF5EA-7B37-4663-868B-DF0D6B7E0D14},36653.7199912751
4473,PBO,39,Patio Bonito- Diana Turbay,Diana Turbay,Patio Bonito,15/10/2013,8,18,18.067622,MASIVO CAPITAL KE,8353,39-2,8,12,4:00 a. m. - 11:00 p. m.,4:00 a. m. - 11:00 p. m.,5:00 a. m. - 10:00 p. m.,1,3,1,3,1,2,,{D4E5091E-89B0-4181-A4C7-85BCE2B23E49},18486.8894127385
4475,ALI,16-6,La Faena,Portal El Dorado,La Faena,18/05/2013,10,10,14.53006922,GMOVIL ENGATIVA E,10985,16-6a,5,5,4:30 a. m. - 12:20 a. m.,5:00 a. m. - 12:20 a. m.,5:30 a. m. - 11:20 p. m.,1,3,2,3,1,2,,{DDFF80E1-CA8A-43CB-845B-6F47959D2153},14530.0692160387
4476,CCC,CG147,Bilbao - Metrovivienda,Metrovivienda,Bilbao,21/08/2021,7,11,32.09085028,EMASIVO 10 ST,12004,C147-2,3,8,3:30 a. m. - 10:00 p. m.,3:30 a. m. - 10:00 p. m.,3:30 a. m. - 10:00 p. m.,1,4,1,3,1,2,,{E3794A43-D863-4385-B40A-C6DDEC246465},32090.8502814986
